,gmw_fid_uid,2007_area_loss,2008_area_loss,2009_area_loss,2010_area_loss,2015_area_loss,2016_area_loss,2017_area_loss,2018_area_loss,2019_area_loss,2020_area_loss
78,210,2377.091224538963,3865.6011516252242,4124.7516126494575,4638.3676078386125,6017.191884929888,6964.305524999449,7321.029066844164,7694.952053453103,8662.94254018118,9750.477565118508
79,212,121.44456685352333,231.96424790865433,293.21909022698526,311.2003241857091,305.63205464980416,287.1714018456669,269.8774717666002,272.13456289011003,334.11116304459665,458.2899202548445
80,216,1.3959746140315947,1.9815042378282126,2.2965989905501694,2.5218730204660935,2.251700571006689,2.161647073600789,2.2963702863249407,2.0711245169856403,1.5309936530141321,1.6660028590838687
81,217,1.919276016505522,3.496941595699124,3.32600918691333,3.6672239209487567,6.099078195923956,6.31321854846051,6.9524329615941785,6.654318147388184,7.037904571148629,6.995300386963325
82,222,458.8343470048953,780.3231571954184,790.8053077700836,1013.1835717850495,1272.1172914851084,1368.6355497519153,1353.0694955796616,1367.221176316441,1391.007935082663,1404.606058558053
83,223,191.8361582003867,263.37140569973474,287.64553503559694,319.77612775972943,350.13475567403145,365.70067103610893,355.90166893854604,352.8443289771207,370.3348762414674,375.521856756091
84,224,1438.5334344102484,2443.9329362027393,2598.9000769069416,2942.055842607443,3186.5003636303295,3680.0310678370774,3772.975887383325,3730.9160255584643,3406.4335524270555,3699.8534335152303
85,225,33.35747091622579,52.46628608460791,48.267101654841284,43.69024175342757,55.957152192429106,64.35543892372006,72.23484556636404,77.47196581732732,81.529484927125,85.91736894744848
86,232,278.11937337970664,470.21884176593204,496.15602477269573,544.4445195949972,654.6953500975176,707.0602584358383,761.5488958298733,723.1446328978645,779.9969279654587,875.3520496205084
87,233,1518.935476133962,3472.7160844625623,3170.9207046321767,3337.107162581551,3021.7319156255576,3454.94608756736,3397.8927741984953,4138.479527827283,6455.803550270279,8130.074033021901
88,234,222.83417231236916,345.9107118993346,337.596652600576,323.90301209872996,366.73741117978193,371.3412769469398,347.5308301772558,363.98692934454596,493.4512719275605,656.8910366506134
89,236,58.70060597179055,85.76740340333308,88.9736499602714,93.8691362530781,98.68377526820994,100.01803054911744,102.40762308939908,102.3466840190737,109.71439555590518,124.27966494170106
