,index,m49_un1,2007_area_gain,2008_area_gain,2009_area_gain,2010_area_gain,2015_area_gain,2016_area_gain,2017_area_gain,2018_area_gain,2019_area_gain,2020_area_gain,2007_area_loss,2008_area_loss,2009_area_loss,2010_area_loss,2015_area_loss,2016_area_loss,2017_area_loss,2018_area_loss,2019_area_loss,2020_area_loss
84,175,626,49.05993992100755,60.11974105444444,59.639597191015014,59.341160651848426,67.51952657705293,65.17420995064455,71.06634164201208,71.96540611013194,72.56521869047216,68.23734359048927,41.82370904249225,65.92345566300519,65.02181263349624,69.40715423709884,66.52155250570141,66.2810661133746,68.56661223735614,73.07364867671095,68.08486279695092,66.58077312148325
85,176,630,473.4945206676287,643.788063654499,537.7036352840471,473.5554655363466,398.3796977571771,379.3944337542751,374.8019868992369,348.408755415756,271.58720230025597,262.4004152064721,156.4166948569818,298.7624882932721,377.65675444002426,400.8160052665021,393.6442532528483,369.8675263778769,347.5935008356888,350.50056158511086,430.32442860363165,590.2626726726462
86,177,634,8.83666122393748,17.237085306914878,12.523350196935182,11.428012419942316,9.715299325950035,17.084912042240237,21.337062308115378,40.64689297791573,46.19486155871822,45.98419321751703,4.230178902812066,7.9623011933734675,9.004081792021331,9.882987274108867,13.399101711507052,13.345575029651782,14.388091309050111,13.83939077420301,14.333464843952553,14.223699108583597
87,183,654,146.01848171535255,258.49684837683253,279.2440377622098,230.48380736800559,210.0372286830683,285.48031512079405,297.86066433241336,283.4518100573855,301.411370686345,413.8442451061986,6025.8566629747,7685.110140625387,7740.3167127354145,8193.80451540046,7171.696953601581,6515.155975667889,5986.656842126853,6472.65772481812,6381.020448247583,5792.228377788802
88,184,659,2.033439217389623,4.357310449925859,4.008780369328169,4.066855987624815,2.8468470592772155,1.9753914251277829,1.5686605559497468,1.452460196323624,2.4984416227528543,2.96330481933804,0.8715485744712932,2.14981737329502,2.266059984388708,2.905141811720907,3.369894242885051,3.3699238258473816,3.718585288000802,2.788997887572761,2.0916601866970757,2.0335182143917994
89,185,660,0.11565442971011157,0.11565442971011157,0.28913542749246535,0.6939248534534548,0.9830614307537994,0.8095800736485159,0.5782719329126527,0.4047905039554457,0.23130936245897787,0.23130950618079188,1.3299829991317622,1.5034532793773558,1.5034870133827234,1.0987083049507942,0.4626078636371367,0.4047802894617179,0.40476906861757417,0.9251918484320035,1.0986937064664908,0.9830383425513269
90,186,662,1.0044368077853094,1.358942612509943,1.1226289264830138,1.063544161600378,1.1226003726438665,0.8861879476891087,0.4135190121367232,0.827072611476371,1.3588262033075993,1.4178810506724453,0.5316358879935763,1.41771874698104,1.7721545166848292,1.9494349559329436,1.89035411816947,2.422183701239104,3.072155389597553,2.2450865459489173,1.7724661530216572,2.2451723866200997
91,187,663,0.0,0.0,0.17357389663280215,0.17357389663280215,0.17357389663280215,0.17357389663280215,0.11571593108853476,0.05785796554426738,0.0,0.0,0.0,0.05785767955199301,0.05785767955199301,0.05785767955199301,0.05785767955199301,0.05785767955199301,0.05785767955199301,0.05785767955199301,0.11571543060333848,0.17357332465082115
92,189,670,0.47467009946648026,0.7711588592902354,1.423749573316915,1.364542894510845,1.3052522648642686,0.8303591353602264,0.7116345876784753,1.0083896110813533,1.601645786198013,2.31301744839507,1.4240195220742202,1.6020355989771362,1.661622873750677,1.8984808008322756,1.7798778808545026,2.0767349663210273,2.0764080300268404,2.0168328382493717,1.7794552832816788,1.8987010755332565
93,192,682,2498.1770311698424,3230.5931354446107,2908.741840852847,1625.2371444701225,443.0719427836586,346.69045464067904,376.17426235219966,358.4805700028765,388.22878493102945,422.2890583594972,1135.6005198075889,1911.1352158081575,1962.8279828258621,2500.762862732137,3126.858185232787,3350.44893505979,3291.392660148941,3305.1241519443365,3350.148103333397,3332.8919880491435
94,193,686,4517.3300745879005,5472.147176880025,5571.426927074657,5357.3947686510155,5100.230017949504,4933.269615868975,5049.950711017255,5235.3487947066305,5184.594118821525,5126.495244481771,1867.3506974760896,3172.09977522665,3376.5494151050584,3824.3299846734403,4148.354355218055,4787.386823506926,4907.389418823362,4854.463187208855,4437.727383379098,4817.361520475747
95,195,690,1.2117229267978828,1.2117229267978828,1.393468610233636,1.0905650163470466,1.0300129355871404,0.545312079249701,0.7270685862673364,0.7270344992112779,1.2117337877583196,1.1511502359244212,0.2423486538902096,0.2423486538902096,0.1817730160856421,0.6058906023138072,1.272348224110335,2.1207519161976625,2.120866673208653,1.7574229973454507,1.2725459871787894,1.3331367011448338
96,196,694,1638.4725609987038,2286.8271655618514,2606.628920267149,2426.076549438349,2413.531730102933,2341.657231003848,2586.4869774665476,2526.2541552696507,2195.595224137849,1928.7204566352762,2172.2438675632948,4815.665406431467,4425.554779685675,4667.313650937518,4245.887513223417,4813.133104283482,4733.05238214463,5720.97226850794,8794.523781540205,11188.993683984923
97,197,702,4.739921935853434,8.872139248405686,11.789008424117663,12.639810556669584,9.783769368285228,6.13763708022847,7.717646390665109,16.16449807514695,22.362884105782257,26.798898850861615,72.25409531934686,110.66025394845201,103.36792065347795,97.83754536729231,121.84040436478702,137.88312091310547,150.27995232029596,155.2020605230758,164.92481024771942,170.15097029920128
98,199,704,4397.856192467686,6318.678118108813,6879.564943816802,6927.697141150639,8353.286632463316,8719.669346488163,9432.853830099359,8722.113706760527,8456.574051641644,11144.455548164993,10725.2483181959,16300.288929418515,17311.28376272837,17776.817974768583,20394.062973345815,22364.72158718177,23195.717952481034,21284.1472395064,20675.646761605083,23392.79594549258
99,201,706,59.363507963983295,87.2976648708445,96.76747642429216,101.00915974567812,99.43101170050471,103.26723551444357,106.19577461184934,110.57138322459447,113.72554304254788,117.70669141765025,158.89219855683794,225.84468802397987,233.40850494651266,247.07232137825295,262.0089891714838,266.00170369287724,271.10282644853913,275.16680348282716,303.80330707546455,333.3924194323106
100,202,710,233.25601877406223,276.7022841457122,282.4383280606465,299.819056375634,345.2653488395363,348.124195658012,358.1967675477831,370.227189668436,373.15628726475825,360.0135590200115,167.86463473282583,237.09691281879637,246.3674134985986,249.83451446573017,255.05233182492063,279.70727198757214,276.6664853421629,275.4285419865161,261.5039895833654,271.6559429298833
101,206,729,8.779645918977927,12.744423691442085,12.804985874538703,13.441485352449662,13.676516378454055,14.139961492315432,14.429765108999701,14.434053455879596,14.38397967311581,13.982296820476227,562.4810531431305,764.1015909586902,810.8924782696788,888.4618753392407,994.0158715584225,1046.015994738414,1010.796199916546,1014.9136334796411,1070.6834567347119,1085.5466746033615
102,208,740,6149.292006231103,8796.95364072131,9540.158467620771,11237.938618635528,14051.139409019575,15036.489005014026,14783.97022865393,14833.103819880722,15218.24867055039,15413.927609893692,6656.861769566425,8020.626639040091,8248.383017403134,7835.12477868928,7693.689599461093,7905.453587053585,8575.74809378029,8886.014728632774,9422.650648756835,10632.448733291416
103,215,764,2228.277827975774,3460.5490002665806,3588.233568660701,3758.482237781818,3960.9247414936385,4133.347556513786,4563.465785572663,5147.564249650451,6157.294236898409,6841.276861980375,11075.8373554641,18044.880690452006,19274.754004882936,19125.20185585253,19126.249229733377,19010.382503985325,18007.52788694896,18885.833036466363,18165.59049000014,16090.990030627037
104,216,768,2.2360487325027236,2.5986569734792635,2.779945425834954,3.3842617078280774,3.0820786499894264,3.38426716794006,3.323831150471905,3.08209953868103,4.1094809428023105,5.741218605477804,7.191470968109201,10.877818839749132,10.756959130022759,9.850527427098172,10.877893341184922,12.146961607164421,10.636149551834627,11.421709700190476,10.031732021695465,8.339628458711474
105,218,776,16.921664441687078,40.02528411470142,50.28688946500864,49.29628665428393,59.29084525282237,65.83105712111545,60.696781644445,53.55561102795084,41.22530401145282,24.898681990461505,29.22510207088295,46.58060137042173,40.67385646691769,33.69099587825343,28.563284328736568,35.03566106427912,36.37562126654533,39.06040721741162,39.48039353733567,41.24015736333854
106,219,780,142.90681131640082,190.32913286299058,196.61307227108514,215.63368123437527,241.88856067728318,245.78011703151054,248.35665469488094,288.65767237200174,320.76092036363656,312.39111611240696,209.87705756316515,283.69170231443803,286.9319394546039,286.73023649719244,325.6451179884417,355.77840298467396,363.55941521403736,295.15608093935253,282.32389744686867,430.4053564068171
107,220,784,841.0542612375705,1658.1318197452215,1485.5188751760961,941.0708104381188,422.1285597219476,332.6819978478775,486.9067080253529,598.7992312205225,610.6630462397945,602.0794221965084,389.03860033048295,647.8861687166254,713.3526746558327,811.0374306015129,832.4875814313389,843.1700399393744,832.8952628029372,823.6652901249781,793.1143049448466,798.3430647223548
108,224,796,15.39588439267589,26.096172902929396,26.207287044660408,17.37493101904223,12.446312724992719,12.839749262608898,13.122262210639477,13.067795977032507,15.727806629927079,22.009997600858167,244.93379253602134,372.26441242167107,385.50725000568457,410.59127186022835,388.33304355280416,391.2341913006396,385.532696778278,384.6106083268909,360.04156644748787,367.60490523922755
109,229,818,1.143614622934588,1.7901952620338006,1.7356280346175288,1.628149045555574,1.6835503040308892,1.3611162556130356,1.5796234194606606,1.631660126604113,1.6325340759530138,1.3612308165867995,99.27076856501236,119.44709971077611,119.61926863886995,120.61637971083923,124.46612804958365,122.06127015687876,120.27578692146008,116.33919239223046,113.63346744153688,92.04676062310445
110,234,834,1470.417702080471,2264.2108405037893,2362.2356103255784,2261.5888353721325,2120.155729635009,1993.363288085678,2003.703075334929,2408.4536000954704,2760.704311961388,2866.3816717689024,2973.79325207959,4784.542393803933,4651.540333316583,4915.656197270346,5114.02454142435,5590.835413348641,5645.255721504854,5250.113458006115,5313.751469187909,6694.183068112773
111,235,840,5236.069645744116,7867.046190818022,8608.310569641248,7675.581520825568,5904.929888631672,5048.403936069074,4505.118814959507,3935.0743524697978,4547.73277374538,5746.4635737301305,6935.646013723013,11952.02170948146,12658.329740629122,15224.322271500829,17610.078842790608,17952.313992042316,17573.96072385532,16137.846642050532,14725.742860789662,14620.659457473388
112,236,850,7.005473594083785,12.100840561996854,14.011702606036488,16.969085948075488,24.39099748105659,20.85935835727748,22.25218961939441,19.46671429557628,22.656448510807614,24.627734971943934,19.7045613885381,26.947416563012332,26.946022160717355,26.77141966448854,22.947716407325395,21.03698770640273,19.993907763097948,19.760974531778622,22.137967049396067,26.7682533905468
113,240,862,5715.371229608688,7459.004408675923,7857.200212263395,8027.352592729431,9249.659860493459,9833.377524327814,10569.311028618002,11321.434537667008,11945.533784141975,12196.578567887322,7044.613269097071,10103.805125955709,10688.248606555377,11073.8816121735,11962.961133775494,12729.15603613368,12576.336216170133,12380.7918119038,12455.102304513714,13077.825128696339
114,242,882,5.6686876273283415,9.388807978087794,11.278161928298527,10.038578319024804,9.920640102587987,8.503502194423433,7.677037352401321,4.961390811077077,7.032241413998472,8.449773164922512,1.949616700539984,3.0721462169145988,3.7810272460805363,4.2535674928020715,6.557367547110122,7.797512412624393,8.919561403675168,10.689459869270824,10.689284896185656,10.985279579204173
115,243,887,109.15676677775497,148.1388034532142,153.78038383123317,155.93595900362018,144.33256932190648,131.1637689900358,130.10913660655427,118.12997853645265,129.66379198524518,126.48503618484712,352.2422799584614,507.5623789660579,506.7921966420674,513.1839213084487,517.2521968945692,552.3426474646876,566.8745264720011,597.4288439521489,596.1240560180768,644.6717830869153
116,245,999,27.91540079161677,41.84465038231028,42.4543943860716,49.52646982103884,45.577560781098605,25.580810862314603,17.652635439170744,13.36994450539301,9.696951850824023,11.29227900430919,11.25213384440343,22.06092124330148,23.050600731691688,24.107259404155236,23.211410661874023,24.210553975892893,25.087753113956307,29.185740011938613,31.252988532405052,31.786885999296306
