,gmw_fid_uid,1996_area,2007_area,2008_area,2009_area,2010_area,2015_area,2016_area,2017_area,2018_area,2019_area,2020_area
95,236,2041.0708534950268,1984.9990337628644,1963.4255068832604,1963.2250026580966,1959.0565651644156,1952.0389018244312,1951.8111878297836,1950.355326695385,1950.0567516208578,1942.9485327584414,1926.7525685158894
96,240,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184
97,241,47254.799350947345,46347.750106999076,45999.24512248616,45926.39194590413,46240.72027383438,46545.58635412951,46732.205489857566,46283.32622501494,46093.56695580402,45735.356294899866,45116.07121113599
98,246,5.44014705207198,5.44014705207198,5.44014705207198,5.44014705207198,5.44014705207198,5.44014705207198,5.44014705207198,5.44014705207198,5.44014705207198,5.44014705207198,5.44014705207198
99,247,182.13113031043588,182.91873249727684,182.91873249727684,183.28221223723602,182.5551910571213,182.00998415794209,180.97991605290787,181.2827830699933,181.58557895649352,181.94920110323824,181.82802683743827
100,250,34.56721579850689,29.611793562900417,26.288053932237027,26.59020209431909,28.100950079236796,26.771401107311394,25.804521359282532,27.25489739714417,26.227605636997446,28.644964719613746,31.968805945273225
101,251,255462.9319977109,246933.47308199233,241254.7139508923,240040.26452302528,240147.67503367033,239981.29483462116,240083.79102955025,241434.41432931245,241061.16461041692,242670.63966330964,245324.87486047874
102,255,1011.6442476832151,1024.527742076815,1017.9778254582313,1015.7557940374473,1014.9176997203244,1023.9984766904347,1022.2552226709795,1024.7807341649354,1024.4775389148303,1030.4868881417494,1024.7793374720904
103,256,853.0816920637459,844.0281675922577,845.8422914923149,859.8370917555574,868.7650161793373,878.3622572193362,875.0940075468534,866.9343411856856,853.7650643857218,846.3250761197692,841.2774567643246
104,257,7572.832112754878,7464.643897852755,7428.977998665453,7432.561396103364,7439.996043271208,7413.336199073747,7388.949400773249,7377.166403368004,7437.201502389433,7457.745446180009,7311.401411293221
105,260,3.556603474933099,3.556603474933099,3.556603474933099,3.556603474933099,3.556603474933099,3.556603474933099,3.556603474933099,3.556603474933099,3.556603474933099,3.556603474933099,3.556603474933099
106,261,107412.80769862795,106330.7404200608,105392.44128863049,105645.67317041385,105337.4494628485,105052.05004792467,104503.78802174806,104615.37140998083,105507.87847527074,105822.77767990287,104520.13576121053
107,265,237264.64504235625,235565.06867437737,233179.6695236927,233214.6258713683,229715.90429168096,225559.49608819722,224360.7349863829,224195.80313346031,225061.8727527754,227086.6349553119,228390.44915861296
108,268,30.010722644205423,29.061373221597684,29.179845904518523,29.77284934377166,29.5359909921181,29.595303282449294,28.823553067478727,28.705155456091166,29.061485671271512,29.892119401355863,30.484245271301344
109,269,238458.49979237575,235292.2762286021,233511.00986457083,232991.28132548384,232496.65935295072,231865.49663172537,231322.78785827252,231578.41352034017,231958.5538179021,232127.6841401883,231741.408477775
110,270,87.55688150977441,79.6581494883705,78.5625516273848,82.77378614162467,85.94660221131352,88.25342938899217,90.50120424528367,91.3048300037706,92.80352109307523,89.34345575661665,93.32085106178081
111,271,248.8824210099591,236.18333321550477,234.03584500894362,235.94810145527822,239.08008729354606,250.3257020836903,248.70479166083385,251.1407028662556,248.58816077375678,249.40090247137067,246.74190259135625
