,m49_un1,1996_area,2007_area,2008_area,2009_area,2010_area,2015_area,2016_area,2017_area,2018_area,2019_area,2020_area
70,512,167.64069481185945,138.9030828844904,126.647669723843,132.29895579736674,135.84337474201854,135.66708436381845,132.29687101156085,124.08965599227946,123.22238091397315,127.79171953709218,135.39000240084422
71,531,39.71691554761833,39.71691554761833,39.71691554761833,39.65744189616549,39.59796675351452,39.59796675351452,39.538491851319016,39.59796694587994,39.59796694587994,39.59796694587994,39.59796694587994
72,533,32.189533863312846,30.40800573867222,29.69539564198902,29.754780670314368,30.111087163913567,30.229846984084855,30.229846984084855,30.229846984084855,29.932926913359193,29.932926913359193,30.170463397493418
73,534,5.44014705207198,5.44014705207198,5.44014705207198,5.44014705207198,5.44014705207198,5.44014705207198,5.44014705207198,5.44014705207198,5.44014705207198,5.44014705207198,5.44014705207198
74,535,306.1118579398036,273.4644119615979,265.1388414960853,261.8681284659609,254.79158597595162,249.26123551224634,245.45533938186716,247.179828267704,246.2878005633083,244.97954214117013,246.52569265988782
75,540,26109.052541435405,25629.71472598373,25544.521562736703,25404.32027811773,25404.723130630573,25403.434594686478,25555.49814800417,25610.80550451425,25855.252081664366,26254.85958572837,26429.90206779948
76,548,1623.0299330731366,1630.5612816134558,1632.4962374330835,1644.409244334402,1639.3265662872677,1641.3732172602968,1629.5319953515373,1640.2134720782415,1640.1060897336004,1637.0587727509833,1571.188322724942
77,554,8888.485423699178,9344.030422753818,9331.417731080404,9358.678147965213,9347.837576280272,9347.511341833337,9178.830158199562,9165.155618950444,9116.118561591746,8979.480869828996,8678.318216435333
78,558,76483.56598037698,77293.30212669297,77567.38702867308,78153.05744776584,77845.26910401125,76197.66334843778,75587.67171446259,75865.22735641898,76164.0003818738,75354.80733926063,74367.96244990618
79,566,860149.1607506175,853172.2321965874,849345.8807862219,848706.7923702103,847151.7062290659,844396.9569408377,840571.9254513495,841111.1216175916,840479.3808858226,841213.3110446053,838975.6552828196
80,583,9083.575795910387,8740.788668136775,8719.44046233981,8706.31373948533,8997.256517396374,9064.238507121567,9064.238507121569,9064.238507121569,9064.238507121567,8741.211166288114,8710.555388421357
81,584,32.544644706077236,32.544644706077236,32.544644706077236,32.544644706077236,32.544644706077236,32.544644706077236,32.544644706077236,32.544644706077236,32.544644706077236,32.544644706077236,32.544644706077236
82,585,5661.80182370935,5702.41631698816,5712.424609714789,5704.545886890092,5707.738231943655,5708.642073010284,5712.136278855681,5752.043922905324,5755.661296173905,5711.902768560658,5692.194368518736
83,586,100002.19203534994,91665.09706182718,89092.84355046552,88264.28678414054,86499.5133278081,85472.5838080186,87085.27769624518,89558.03986207186,90533.41597784718,86997.67986529964,77740.61600351258
84,591,155821.90474317144,156594.05076858,156429.08296036918,156520.5619951127,156255.17442147346,155858.55544861383,155514.88346355522,155430.53482594958,155058.89693159546,154094.35920216684,152823.57919118303
85,598,457457.4400076812,458683.2594905049,458066.26662154373,457859.396049803,456830.2119464352,454852.6737624003,453608.92346960277,453421.48614920425,453291.69227854104,452260.4243065511,450856.5317730341
86,604,5669.786290354176,5196.923648686785,5030.064055765017,5065.782011969993,5102.677598717102,5100.8535922429255,5131.908535860798,5231.819582228514,5385.117958422146,5450.653454704163,5416.896724425702
87,608,292732.20061975875,284424.77653331764,279340.9671265803,278416.2334573453,277644.556203095,277745.16281532974,277605.1242868078,277826.13458216074,280254.2776819761,282196.5013593401,282025.94478209346
88,624,274552.89626430155,275252.50720936374,271685.61930015084,270130.51155047247,270070.3089263188,270553.19846778776,268713.55419266474,267482.9458224358,268493.0195357469,269684.3817802761,267279.60191158607
89,626,1047.819552580274,1055.0557834587892,1042.0158379717132,1042.4373371377926,1037.7535589950235,1048.8175266516255,1046.7126964175438,1050.3192819849298,1046.7113100136949,1052.299908473795,1049.4761230492797
90,630,8308.71726336049,8625.795089171137,8653.742838721717,8468.764144204513,8381.456723630336,8313.452707864819,8318.244170736889,8335.92574942404,8306.625457191136,8149.980037057115,7980.8550058943165
91,634,427.7503921885076,432.35687450963303,437.02517630204903,431.26966059342146,429.2954173343411,424.06658980295066,431.4897292010961,434.6993631875728,454.5578943922203,459.6117889032733,459.51088629744106
92,654,19476.4657325501,13596.627551290758,12049.852440301547,12015.393057576899,11513.14502451765,12514.806007631592,13246.790072003007,13787.669554755663,13287.259817789367,13396.856654988864,14098.0815998675
93,659,33.75732684949422,34.91921749241255,35.96481992612506,35.50004723443368,34.91904102539813,33.23427966588639,32.36279444877462,31.607402117443165,32.420789158245086,34.16410828555,34.687113454440464
94,660,4.278922683272128,3.064594113850479,2.891123833604885,3.064571097381871,3.87413923177479,4.799376250388792,4.683722467458927,4.452425547567208,3.758521338795571,3.411538339264616,3.527193846901594
95,662,162.9806981620834,163.45349908187515,162.9219220276123,162.3311725718816,162.09480736775086,162.21294441655783,161.44470240853343,160.3220617846226,161.56268422761087,162.56705821236937,162.15340682613578
96,663,1.1571619487237532,1.1571619487237532,1.0993042691717603,1.2728781658045625,1.2728781658045625,1.2728781658045625,1.2728781658045625,1.215020200260295,1.1571622347160275,1.0414465181204147,0.9835886240729321
97,670,32.14213550452215,31.192786081914413,31.31125876483525,31.904262204088386,31.608197598200718,31.667509888531917,30.89575967356135,30.777362062173786,31.133692277354132,31.964326007438483,32.556451877383964
98,678,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184
99,682,9863.061964025961,11225.63847538822,11182.519883662419,10808.975822052947,8987.536245763951,7179.275721576836,6859.303483606853,6947.84356622922,6916.418382084504,6901.142645623596,6952.459034336318
100,686,126106.44169114841,128756.4210682602,128406.48909280178,128301.31920311807,127639.50647512596,127058.31735387984,126252.32448351046,126249.00298334232,126487.32729864621,126853.30842659087,126415.57541515444
